Step    Time(ps)    SystemEnergy(eV)    KineticEnergy(eV)    PotentialEnergy(eV)    Temperature(K)
6844      68.440    -28.184991980050     13.195281504555     -41.380273484605     118.151957233313
6846      68.460    -28.114921160342     13.316242443445     -41.431163603786     119.235054374792
6848      68.480    -28.093396450890     13.423479506804     -41.516875957693     120.195266471778
6850      68.500    -28.109162150597     13.473072388600     -41.582234539197     120.639326422075
6852      68.520    -28.137707075756     13.461896275714     -41.599603351470     120.539254315900
6854      68.540    -28.157222080501     13.426851819689     -41.584073900190     120.225462520851
6856      68.560    -28.165215176343     13.425578479857     -41.590793656200     120.214060900250
6858      68.580    -28.179151070786     13.475975430943     -41.655126501729     120.665320572690
6860      68.600    -28.216415113521     13.542838759126     -41.759253872647     121.264021940995
6862      68.620    -28.278631702626     13.581843037982     -41.860474740609     121.613270411800
6864      68.640    -28.350734160613     13.564148170767     -41.914882331379     121.454828684446
6866      68.660    -28.409139782621     13.500453671940     -41.909593454562     120.884501352002
6868      68.680    -28.441699142515     13.445650427862     -41.887349570377     120.393787262394
6870      68.700    -28.456907343681     13.424996029559     -41.881903373240     120.208845578194
6872      68.720    -28.465517348502     13.414158945163     -41.879676293665     120.111809169262
6874      68.740    -28.468915433859     13.395424927733     -41.864340361592     119.944062780115
6876      68.760    -28.463944997272     13.368330009007     -41.832275006279     119.701451989469
6878      68.780    -28.447274268889     13.337258184278     -41.784532453167     119.423231558528
6880      68.800    -28.418495339560     13.319860378372     -41.738355717932     119.267449749808
6882      68.820    -28.386543249511     13.340130423729     -41.726673673240     119.448949896765
6884      68.840    -28.367210096367     13.392077519862     -41.759287616228     119.914089733193
6886      68.860    -28.369334524495     13.438824368291     -41.808158892786     120.332665997329
6888      68.880    -28.386924248032     13.447811739099     -41.834735987131     120.413139873613
6890      68.900    -28.402356511270     13.406431112582     -41.808787623852     120.042613332529
6892      68.920    -28.396774018083     13.344402719432     -41.741176737515     119.487204487920
6894      68.940    -28.369513932030     13.319391330808     -41.688905262838     119.263249847917
6896      68.960    -28.338122412156     13.340777783655     -41.678900195811     119.454746426551
6898      68.980    -28.317737988301     13.378380270178     -41.696118258480     119.791443099371
6900      69.000    -28.312084729323     13.408297744460     -41.720382473784     120.059327353353
6902      69.020    -28.316441708521     13.417728493805     -41.734170202326     120.143771288324
6904      69.040    -28.322025248714     13.408163833351     -41.730189082065     120.058128299006
6906      69.060    -28.323016315638     13.397754691410     -41.720771007048     119.964923732435
6908      69.080    -28.321455715650     13.404718579862     -41.726174295512     120.027279131993
6910      69.100    -28.325249376340     13.426373087902     -41.751622464242     120.221175905398
6912      69.120    -28.337099768820     13.433652211957     -41.770751980777     120.286353958150
6914      69.140    -28.347994106946     13.408256208078     -41.756250315024     120.058955432154
6916      69.160    -28.345935451950     13.368852235818     -41.714787687769     119.706128064007
6918      69.180    -28.329683784917     13.352555225675     -41.682239010591     119.560202897890
6920      69.200    -28.311637310070     13.376535412386     -41.688172722456     119.774924046040
6922      69.220    -28.306378326971     13.419630961897     -41.726009288868     120.160806190426
6924      69.240    -28.317537294020     13.445854118883     -41.763391412904     120.395611133515
6926      69.260    -28.334988610038     13.430898740721     -41.765887350758     120.261699083175
6928      69.280    -28.341841520931     13.379709135489     -41.721550656419     119.803341901024
6930      69.300    -28.326207944575     13.324912691239     -41.651120635814     119.312688697812
6932      69.320    -28.292197621320     13.310427769822     -41.602625391142     119.182989167318
6934      69.340    -28.258550434574     13.340198954308     -41.598749388882     119.449563526875
6936      69.360    -28.237991092164     13.371945394912     -41.609936487077     119.733824540273
6938      69.380    -28.227490840028     13.381871102527     -41.609361942555     119.822700384350
6940      69.400    -28.219143578387     13.383814208084     -41.602957786471     119.840099158652
6942      69.420    -28.212794793834     13.407919586459     -41.620714380294     120.055941286298
6944      69.440    -28.220986789917     13.478975256150     -41.699962046067     120.692181327376
6946      69.460    -28.263056122129     13.579830895232     -41.842887017361     121.595253471117
6948      69.480    -28.343409094990     13.641457572081     -41.984866667071     122.147065305142
6950      69.500    -28.439049165675     13.622377619603     -42.061426785278     121.976221376691
6952      69.520    -28.520302319209     13.557380622487     -42.077682941697     121.394231335718
6954      69.540    -28.575870197314     13.502783909386     -42.078654106701     120.905366546501
6956      69.560    -28.613423360991     13.477822643302     -42.091246004293     120.681860709062
6958      69.580    -28.642798501508     13.460874568743     -42.103673070251     120.530105842768
6960      69.600    -28.663875449866     13.427792464230     -42.091667914096     120.233885152345
6962      69.620    -28.669550607711     13.375894661146     -42.045445268857     119.769186691126
6964      69.640    -28.653129005814     13.311287812200     -41.964416818014     119.190690078453
6966      69.660    -28.609947794642     13.236723728004     -41.846671522647     118.523035319898
6968      69.680    -28.535616733194     13.154955773772     -41.690572506966     117.790876341085
6970      69.700    -28.428387548178     13.091289827205     -41.519677375383     117.220804668615
6972      69.720    -28.301432682511     13.103038746960     -41.404471429471     117.326005748558
6974      69.740    -28.191921573250     13.223576214581     -41.415497787831     118.405311083154
6976      69.760    -28.139669278021     13.387022460214     -41.526691738235     119.868826190229
6978      69.780    -28.146748233519     13.471527992443     -41.618276225963     120.625497734252
6980      69.800    -28.173430721785     13.439813630813     -41.613244352598     120.341523959403
6982      69.820    -28.180067531556     13.353662109275     -41.533729640832     119.570114051647
6984      69.840    -28.151359088579     13.269434307846     -41.420793396425     118.815929338808
6986      69.860    -28.092273429157     13.219666268693     -41.311939697850     118.370301010866
6988      69.880    -28.017372687585     13.209175971495     -41.226548659080     118.276369771473
6990      69.900    -27.941633113615     13.235680390494     -41.177313504110     118.513693164610
6992      69.920    -27.881135116275     13.295807532386     -41.176942648661     119.052078002772
6994      69.940    -27.845542559164     13.353166116144     -41.198708675309     119.565672876278
6996      69.960    -27.829175562169     13.387682858963     -41.216858421133     119.874739471026
6998      69.980    -27.826502309490     13.435532727944     -41.262035037434     120.303192298767
7000      70.000    -27.848132673567     13.530869864006     -41.379002537573     121.156851178179
